region_id,lon_center,lat_center,Transportation Facilities,Leisure & Entertainment,Companies & Enterprises,Healthcare,Commercial & Residential,Tourist Attractions,Automotive,Life Services,Science & Education & Culture,Shopping & Consumer Goods,Sports & Fitness,Hotels & Accommodations,Financial Institutions,Dining & Cuisine
241,115.62882523799999,28.68444129625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,115.66934295,28.68444129625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,115.709860662,28.68444129625,0.0364,0.0144,0.0832,0.0225,0.101,0.00284,0.0265,0.0424,0.125,0.138,0.0108,0.0771,0.0161,0.303
244,115.750378374,28.68444129625,0.0488,0.00691,0.034,0.0257,0.0595,0.00438,0.0224,0.0915,0.131,0.212,0.0179,0.0219,0.0187,0.305
245,115.790896086,28.68444129625,0.0384,0.0183,0.0486,0.0324,0.0278,0.00282,0.0366,0.154,0.0672,0.283,0.0145,0.0196,0.0158,0.241
246,115.831413798,28.68444129625,0.0442,0.0218,0.0535,0.0319,0.0248,0.00138,0.0211,0.167,0.0392,0.292,0.0162,0.0452,0.0194,0.222
247,115.87193151,28.68444129625,0.0575,0.0267,0.0393,0.0413,0.0351,0.00923,0.00671,0.134,0.0367,0.33,0.0137,0.0333,0.022,0.215
248,115.912449222,28.68444129625,0.073,0.0152,0.0523,0.0674,0.0406,0.00621,0.0126,0.125,0.0588,0.287,0.0106,0.0404,0.0203,0.191
249,115.952966934,28.68444129625,0.0605,0.0192,0.0732,0.0386,0.0336,0.00273,0.0297,0.142,0.0607,0.251,0.0122,0.0297,0.0151,0.232
250,115.993484646,28.68444129625,0.0344,0.0148,0.0907,0.0305,0.0231,0.00249,0.0213,0.125,0.0837,0.19,0.0156,0.0376,0.0103,0.321
251,116.034002358,28.68444129625,0.0323,0.0166,0.0373,0.0197,0.0232,0.0106,0.0083,0.113,0.144,0.179,0.0176,0.0499,0.0121,0.336
252,116.07452007,28.68444129625,0.0331,0.00519,0.0355,0.0424,0.0356,0,0.0397,0.149,0.0423,0.359,0.00829,0.021,0.0183,0.21
253,116.115037782,28.68444129625,0.458,0,0,0,0,0,0,0.125,0.417,0,0,0,0,0
254,116.155555494,28.68444129625,0.368,0,0.158,0,0,0,0,0,0,0.158,0.158,0,0,0.158
255,116.19607320600001,28.68444129625,0.346,0,0.423,0,0,0,0,0,0,0.231,0,0,0,0
256,116.236590918,28.68444129625,0.657,0,0.171,0.0857,0,0,0,0,0.0857,0,0,0,0,0
257,116.27710863,28.68444129625,0,0,0,0,0,0,0,0,1,0,0,0,0,0
258,116.31762634200001,28.68444129625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,116.35814405400001,28.68444129625,0.0684,0,0.0187,0.0435,0,0,0.0467,0.146,0.0187,0.333,0.0156,0.0249,0.0327,0.252
260,115.588307526,28.71600530075,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,0
261,115.62882523799999,28.71600530075,1,0,0,0,0,0,0,0,0,0,0,0,0,0
262,115.66934295,28.71600530075,0.258,0.0429,0.0429,0,0,0.215,0,0.0859,0.0859,0,0.00613,0.0429,0,0.221
263,115.709860662,28.71600530075,0.0657,0.00587,0.0472,0.0319,0.0669,0.0187,0.0185,0.154,0.0532,0.312,0.00842,0.0202,0.0207,0.176
264,115.750378374,28.71600530075,0.0569,0.0132,0.0361,0.0376,0.0443,0.00377,0.0351,0.144,0.0408,0.325,0.0245,0.0219,0.0102,0.206
265,115.790896086,28.71600530075,0.0438,0.0241,0.0562,0.0338,0.0335,0.00296,0.0217,0.122,0.122,0.199,0.0133,0.0614,0.0056,0.261
266,115.831413798,28.71600530075,0.0563,0.0123,0.0675,0.0328,0.032,0.0035,0.0802,0.125,0.11,0.18,0.027,0.0362,0.0122,0.225
267,115.87193151,28.71600530075,0.0828,0.0122,0.0654,0.0405,0.0297,0.00268,0.0438,0.145,0.0441,0.259,0.0152,0.0282,0.015,0.216
268,115.912449222,28.71600530075,0.0696,0.0119,0.0494,0.042,0.0554,0.00854,0.056,0.15,0.0504,0.274,0.0154,0.0165,0.0245,0.176
269,115.952966934,28.71600530075,0.0636,0.0107,0.114,0.0328,0.0424,0.00323,0.0586,0.132,0.0552,0.235,0.0185,0.025,0.0109,0.199
270,115.993484646,28.71600530075,0.0915,0.0102,0.1,0.0413,0.0738,0.00904,0.0173,0.159,0.0976,0.186,0.0206,0.0141,0.00737,0.173
271,116.034002358,28.71600530075,0.0568,0.009,0.234,0.0356,0.0352,0.000229,0.0263,0.119,0.0925,0.143,0.0107,0.0281,0.00315,0.207
272,116.07452007,28.71600530075,0.0731,0.0309,0.101,0.0436,0.147,0,0.0246,0.114,0.00914,0.157,0,0.0127,0,0.287
273,116.115037782,28.71600530075,0.0769,0,0.0359,0.0352,0.106,0,0.0611,0.119,0.00791,0.107,0,0,0.0187,0.433
274,116.155555494,28.71600530075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,116.19607320600001,28.71600530075,0.588,0,0,0.0588,0,0,0,0.0588,0,0.294,0,0,0,0
276,116.236590918,28.71600530075,0.3,0,0,0,0,0.15,0,0.2,0.2,0.15,0,0,0,0
277,116.27710863,28.71600530075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,116.31762634200001,28.71600530075,0,0,0,0,0,0,0,0,0,0,0,0,0,0
279,116.35814405400001,28.71600530075,0,0,1,0,0,0,0,0,0,0,0,0,0,0
280,115.588307526,28.74756930525,0.0381,0,0.0544,0.0653,0.0136,0.0245,0,0.118,0.0517,0.329,0.0109,0.0653,0.0544,0.174
281,115.62882523799999,28.74756930525,1,0,0,0,0,0,0,0,0,0,0,0,0,0
282,115.66934295,28.74756930525,0.162,0.189,0,0,0.162,0,0,0.0541,0.324,0,0,0.108,0,0
283,115.709860662,28.74756930525,0.121,0.117,0.0563,0,0,0.26,0,0.0909,0.00433,0.0346,0,0.0563,0,0.26
284,115.750378374,28.74756930525,0.0976,0.0394,0.316,0.045,0.0557,0.0588,0,0.116,0.148,0.0344,0.00563,0,0,0.0826
285,115.790896086,28.74756930525,0.0339,0.0231,0.136,0.00948,0.0288,0.0014,0.0122,0.0741,0.132,0.111,0.00732,0.0204,0.00679,0.403
286,115.831413798,28.74756930525,0.0433,0.0208,0.0358,0.0256,0.0253,0.00266,0.0214,0.111,0.0969,0.202,0.0192,0.0593,0.0136,0.323
287,115.87193151,28.74756930525,0.0488,0.0177,0.0547,0.0152,0.0414,0.00581,0.0134,0.0917,0.164,0.125,0.0149,0.0628,0.0118,0.333
288,115.912449222,28.74756930525,0.178,0.0311,0.178,0.0174,0.013,0.00651,0.0658,0.171,0.0333,0.176,0.0108,0.0174,0.0116,0.0911
289,115.952966934,28.74756930525,0.0431,0.0144,0.123,0.0102,0.0157,0.00292,0.0202,0.12,0.113,0.176,0.0193,0.00566,0.0015,0.334
290,115.993484646,28.74756930525,0.0157,0.0272,0.0523,0.0711,0.0126,0,0.0795,0.159,0.0303,0.433,0,0,0,0.119
291,116.034002358,28.74756930525,0.0605,0.00938,0.213,0.0307,0.0354,0,0,0.0878,0.0806,0.28,0.00469,0.00512,0.00853,0.185
292,116.07452007,28.74756930525,0.198,0,0.381,0.00952,0.0893,0.00272,0.00499,0.0558,0.0059,0.0181,0.0059,0.0463,0,0.182
293,116.115037782,28.74756930525,0.073,0.0105,0.117,0.0384,0.137,0,0.0188,0.0783,0.0113,0.12,0,0,0.00828,0.387
294,116.155555494,28.74756930525,0.333,0,0,0,0,0,0,0.333,0.333,0,0,0,0,0
295,116.19607320600001,28.74756930525,0.333,0,0,0,0,0,0,0.333,0.333,0,0,0,0,0
296,116.236590918,28.74756930525,0,0.01,0.05,0.0467,0,0,0.00667,0.14,0.0467,0.467,0,0,0.0467,0.187
297,116.27710863,28.74756930525,0,0,0.333,0,0,0.167,0,0.167,0.167,0,0,0,0,0.167
298,116.31762634200001,28.74756930525,0,0,0.273,0,0,0.273,0,0,0.182,0,0,0.273,0,0
299,116.35814405400001,28.74756930525,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,115.588307526,28.77913330975,0.25,0,0,0,0.75,0,0,0,0,0,0,0,0,0
301,115.62882523799999,28.77913330975,0.25,0,0,0.25,0,0,0,0.25,0.25,0,0,0,0,0
302,115.66934295,28.77913330975,0.667,0,0,0,0.167,0,0,0,0,0,0,0,0,0.167
303,115.709860662,28.77913330975,0.299,0.0805,0,0,0,0.184,0,0.149,0.0805,0.0115,0.0115,0.103,0,0.0805
304,115.750378374,28.77913330975,0.284,0.0569,0.0284,0.0664,0,0.0332,0.0521,0.175,0,0.142,0,0.0379,0,0.123
305,115.790896086,28.77913330975,0.429,0,0,0,0,0.143,0,0.143,0,0,0.286,0,0,0
306,115.831413798,28.77913330975,0.0691,0.00902,0.0635,0.0448,0.0377,0.0091,0.025,0.106,0.205,0.224,0.00777,0.0136,0.0237,0.163
307,115.87193151,28.77913330975,0.0387,0.00284,0.0912,0.00973,0.0609,0.00233,0.03,0.0953,0.0837,0.129,0.0115,0.0153,0.0095,0.42
308,115.912449222,28.77913330975,0.128,0,0.195,0.0116,0.0662,0,0.0159,0.0794,0.0529,0.176,0.009,0,0,0.266
309,115.952966934,28.77913330975,0.194,0.0243,0.245,0,0.0809,0.0162,0,0.0863,0.0566,0.0539,0,0.0539,0.027,0.162
310,115.993484646,28.77913330975,0.251,0.0887,0.187,0.00493,0.0443,0,0.123,0.0936,0.064,0.0985,0,0.00493,0.00493,0.0345
311,116.034002358,28.77913330975,0.0795,0.0146,0.0236,0.0195,0.0109,0.003,0.0195,0.0927,0.0311,0.394,0.0128,0.00225,0.0075,0.289
312,116.07452007,28.77913330975,0.0568,0.0132,0.0232,0.0397,0,0,0.0132,0.121,0.0105,0.43,0,0.0132,0.00662,0.272
313,116.115037782,28.77913330975,1,0,0,0,0,0,0,0,0,0,0,0,0,0
314,116.155555494,28.77913330975,1,0,0,0,0,0,0,0,0,0,0,0,0,0
315,116.19607320600001,28.77913330975,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0,0
316,116.236590918,28.77913330975,0.75,0,0,0,0,0,0,0,0,0,0,0.25,0,0
317,116.27710863,28.77913330975,0.0244,0,0.0244,0.0244,0,0.0244,0.0488,0.0976,0.0244,0.22,0,0.0244,0.0244,0.463
318,116.31762634200001,28.77913330975,0.333,0,0.333,0,0,0.333,0,0,0,0,0,0,0,0
319,116.35814405400001,28.77913330975,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320,115.588307526,28.81069731425,0,0,0,0,0,0,0,0,1,0,0,0,0,0
321,115.62882523799999,28.81069731425,0.0294,0.049,0.0784,0.0245,0,0.0294,0,0.0882,0.0294,0.441,0,0.0245,0.0294,0.176
322,115.66934295,28.81069731425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,115.709860662,28.81069731425,0.121,0.0657,0.0404,0.0231,0.0231,0.09,0,0.0681,0.0542,0.0957,0.0208,0.163,0.015,0.22
324,115.750378374,28.81069731425,0.129,0.0899,0.0337,0,0.0225,0.0749,0,0.0674,0.0262,0.388,0.0225,0.0899,0.0225,0.0337
325,115.790896086,28.81069731425,0,0,0,0,0,0,0,0,0,1,0,0,0,0
326,115.831413798,28.81069731425,0.0765,0.0051,0.202,0.051,0.316,0.0051,0.0204,0.0408,0.0332,0.184,0.0102,0,0,0.0561
327,115.87193151,28.81069731425,0.168,0.00596,0.269,0.0403,0.168,0.00413,0.0353,0.0656,0.0491,0.0958,0,0.0156,0,0.0834
328,115.912449222,28.81069731425,0.174,0,0.168,0.0452,0.0885,0,0.00459,0.0773,0.0256,0.0904,0.00917,0,0.0413,0.275
329,115.952966934,28.81069731425,0.104,0.00381,0.239,0.054,0.0686,0.0097,0.0128,0.0679,0.00623,0.0966,0,0.0222,0.0945,0.22
330,115.993484646,28.81069731425,1,0,0,0,0,0,0,0,0,0,0,0,0,0
331,116.034002358,28.81069731425,0,0,1,0,0,0,0,0,0,0,0,0,0,0
332,116.07452007,28.81069731425,0,0,0.128,0.0642,0,0,0,0.128,0.17,0.381,0,0,0.0642,0.0642
333,116.115037782,28.81069731425,0.31,0,0.138,0.138,0,0,0,0.138,0.276,0,0,0,0,0
334,116.155555494,28.81069731425,0.333,0,0,0.333,0,0,0,0.333,0,0,0,0,0,0
335,116.19607320600001,28.81069731425,0,0,1,0,0,0,0,0,0,0,0,0,0,0
336,116.236590918,28.81069731425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,116.27710863,28.81069731425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,116.31762634200001,28.81069731425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,116.35814405400001,28.81069731425,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,115.588307526,28.84226131875,0.0435,0.0369,0.0721,0.023,0.0301,0.00142,0.0276,0.0779,0.0667,0.208,0.0219,0.0433,0.00339,0.344
341,115.62882523799999,28.84226131875,0.138,0,0.138,0,0,0.126,0,0,0.218,0.379,0,0,0,0
342,115.66934295,28.84226131875,0.0232,0,0.0479,0.0649,0,0.00154,0.00927,0.125,0.0463,0.4,0,0.00927,0.0649,0.208
343,115.709860662,28.84226131875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,115.750378374,28.84226131875,0.1,0.15,0.15,0,0,0,0,0.15,0.1,0,0.25,0.1,0,0
345,115.790896086,28.84226131875,0.179,0.179,0.25,0.0714,0,0,0,0,0.321,0,0,0,0,0
346,115.831413798,28.84226131875,0.12,0.179,0.0427,0,0,0,0.342,0.0427,0.145,0.0855,0,0,0,0.0427
347,115.87193151,28.84226131875,0.0609,0.00338,0.0684,0.0229,0.0387,0,0.0838,0.138,0.234,0.151,0.0271,0.0342,0.00489,0.133
348,115.912449222,28.84226131875,0.157,0.00437,0.134,0.0117,0.0204,0,0.0787,0.0313,0.0226,0.0386,0.0117,0.307,0.00728,0.176
349,115.952966934,28.84226131875,0.057,0.00989,0.118,0.0231,0.0375,0,0.0574,0.105,0.0101,0.193,0.008,0.0486,0.00358,0.328
350,115.993484646,28.84226131875,0.0116,0.025,0.0599,0.0399,0,0,0.00998,0.105,0.0599,0.406,0,0.03,0.0799,0.173
351,116.034002358,28.84226131875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,116.07452007,28.84226131875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,116.115037782,28.84226131875,0,0,0,0,0,0,0,0,0,1,0,0,0,0
354,116.155555494,28.84226131875,0,0,0,0,0,0,0,1,0,0,0,0,0,0
355,116.19607320600001,28.84226131875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,116.236590918,28.84226131875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,116.27710863,28.84226131875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,116.31762634200001,28.84226131875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,116.35814405400001,28.84226131875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,115.588307526,28.87382532325,0.0734,0.00715,0.442,0.00715,0.0105,0.00286,0.0119,0.0834,0.0157,0.208,0,0.0172,0.00715,0.114
361,115.62882523799999,28.87382532325,0.0841,0,0.468,0.0239,0.0378,0,0.00926,0.054,0.00463,0.187,0,0,0.00463,0.127
362,115.66934295,28.87382532325,0.4,0,0.4,0,0,0,0,0,0.2,0,0,0,0,0
363,115.709860662,28.87382532325,0.0627,0,0.0282,0.219,0,0,0,0.094,0,0.345,0,0.0313,0.0313,0.188
364,115.750378374,28.87382532325,0.25,0,0.375,0,0,0,0,0,0,0.375,0,0,0,0
365,115.790896086,28.87382532325,0.0236,0.0157,0.0709,0.0315,0.0157,0.0236,0.0315,0.0945,0.0394,0.417,0,0.0315,0,0.205
366,115.831413798,28.87382532325,0.0705,0.0103,0.0309,0.0325,0.00325,0.0065,0.0255,0.0949,0.0585,0.371,0.0065,0.00379,0.026,0.26
367,115.87193151,28.87382532325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,115.912449222,28.87382532325,0.336,0,0.0291,0.0193,0,0,0.0669,0.117,0.00127,0.242,0,0.00149,0.0416,0.145
369,115.952966934,28.87382532325,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0.25
370,115.993484646,28.87382532325,0.111,0,0.889,0,0,0,0,0,0,0,0,0,0,0
371,116.034002358,28.87382532325,0,0,1,0,0,0,0,0,0,0,0,0,0,0
372,116.07452007,28.87382532325,0,0,1,0,0,0,0,0,0,0,0,0,0,0
373,116.115037782,28.87382532325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,116.155555494,28.87382532325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,116.19607320600001,28.87382532325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,116.236590918,28.87382532325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,116.27710863,28.87382532325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,116.31762634200001,28.87382532325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,116.35814405400001,28.87382532325,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,115.588307526,28.90538932775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,115.62882523799999,28.90538932775,0,0,0.761,0,0.0341,0,0,0,0,0.0795,0,0,0,0.125
382,115.66934295,28.90538932775,0,0,0.0556,0,0,0,0,0.0556,0.444,0.222,0,0,0.111,0.111
383,115.709860662,28.90538932775,0,0,0,0,0,0,0,0,1,0,0,0,0,0
384,115.750378374,28.90538932775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,115.790896086,28.90538932775,0.0253,0.00936,0.0715,0.0375,0.0131,0.00187,0.0131,0.116,0.0596,0.309,0.00499,0.0281,0.0131,0.297
386,115.831413798,28.90538932775,0.0366,0,0.0903,0,0.0571,0.00285,0.00666,0.0552,0.123,0.117,0.0147,0.03,0.000951,0.465
387,115.87193151,28.90538932775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,115.912449222,28.90538932775,0.368,0.0566,0,0,0,0,0,0.0849,0,0,0,0,0,0.491
389,115.952966934,28.90538932775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,115.993484646,28.90538932775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,116.034002358,28.90538932775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,116.07452007,28.90538932775,0.833,0,0,0,0,0,0,0,0,0,0,0,0,0.167
393,116.115037782,28.90538932775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,116.155555494,28.90538932775,1,0,0,0,0,0,0,0,0,0,0,0,0,0
395,116.19607320600001,28.90538932775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,116.236590918,28.90538932775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,116.27710863,28.90538932775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
398,116.31762634200001,28.90538932775,0,0.167,0,0,0,0.167,0,0,0,0,0.167,0,0,0.5
399,116.35814405400001,28.90538932775,0,0,0,0,0,0,0,0,0,0,0,0,0,0
